dateday,heat,ac,energy_cluster,home
2020-10-11T06:00:00Z,0,0,shoulder,001
2020-11-12T07:00:00Z,0,0,shoulder,001
2020-12-04T07:00:00Z,34.583333333333336,0,heat,001
2020-12-05T07:00:00Z,32.361111111111114,0,heat,001
2020-12-26T07:00:00Z,23.958333333333332,0,heat,001
2020-12-27T07:00:00Z,27.15277777777778,0,heat,001
2021-01-15T07:00:00Z,37.84722222222222,0,heat,001
2021-03-02T07:00:00Z,25,0,heat,001
2021-03-07T07:00:00Z,20.069444444444443,0,heat,001
2020-08-04T06:00:00Z,0,0,shoulder,001
2020-08-05T06:00:00Z,0,0,shoulder,001
2020-09-10T06:00:00Z,0,0,shoulder,001
2020-09-11T06:00:00Z,0,0,shoulder,001
2020-09-12T06:00:00Z,0,0,shoulder,001
2020-09-30T06:00:00Z,0,0,shoulder,001
2020-10-02T06:00:00Z,0,0,shoulder,001
2020-10-03T06:00:00Z,0,0,shoulder,001
2020-10-05T06:00:00Z,0,0,shoulder,001
2020-10-09T06:00:00Z,0,0,shoulder,001
2020-10-10T06:00:00Z,0,0,shoulder,001
2020-10-12T06:00:00Z,0,0,shoulder,001
2020-10-13T06:00:00Z,0,0,shoulder,001
2020-10-14T06:00:00Z,0,0,shoulder,001
2020-10-15T06:00:00Z,0,0,shoulder,001
2020-10-16T06:00:00Z,0,0,shoulder,001
2020-10-17T06:00:00Z,0,0,shoulder,001
2020-10-27T06:00:00Z,0,0,shoulder,001
2020-10-31T06:00:00Z,0,0,shoulder,001
2020-11-01T06:00:00Z,0,0,shoulder,001
2020-11-03T07:00:00Z,0,0,shoulder,001
2020-11-04T07:00:00Z,0,0,shoulder,001
2020-11-05T07:00:00Z,0,0,shoulder,001
2020-11-06T07:00:00Z,0,0,shoulder,001
2020-11-07T07:00:00Z,0,0,shoulder,001
2020-11-13T07:00:00Z,0,0,shoulder,001
2020-11-14T07:00:00Z,0,0,shoulder,001
2020-11-16T07:00:00Z,0,0,shoulder,001
2020-11-17T07:00:00Z,0,0,shoulder,001
2020-11-18T07:00:00Z,0,0,shoulder,001
2020-11-19T07:00:00Z,0,0,shoulder,001
2020-11-20T07:00:00Z,0,0,shoulder,001
